activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,2994198,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,CNc1nc(C#N)nc(Nc2ccccc2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '26.08', 'le': '0.47', 'lle': '4.37', 'sei': '6.82'}",CHEMBL567354,,CHEMBL567354,5.90,0,http://www.openphacts.org/units/Nanomolar,856473,=,1,1,=,,IC50,nM,,1260.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,1.26
,2994199,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2ccccc2)nc(NC2CCCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '19.88', 'le': '0.36', 'lle': '2.62', 'sei': '6.76'}",CHEMBL578161,,CHEMBL578161,5.85,0,http://www.openphacts.org/units/Nanomolar,856474,=,1,1,=,,IC50,nM,,1410.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,1.41
,2994200,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(NCCO)nc(Nc2ccccc2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '22.64', 'le': '0.42', 'lle': '4.91', 'sei': '5.43'}",CHEMBL567769,,CHEMBL567769,5.80,0,http://www.openphacts.org/units/Nanomolar,856475,=,1,1,=,,IC50,nM,,1580.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,1.58
,2994201,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cccc([N+](=O)[O-])c2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '22.13', 'le': '0.41', 'lle': '4.45', 'sei': '5.55'}",CHEMBL567783,,CHEMBL567783,7.20,0,http://www.openphacts.org/units/Nanomolar,856494,=,1,1,=,,IC50,nM,,63.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.063
,2994202,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cccc(F)c2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '23.81', 'le': '0.44', 'lle': '4.12', 'sei': '8.21'}",CHEMBL567784,,CHEMBL567784,7.10,0,http://www.openphacts.org/units/Nanomolar,856495,=,1,1,=,,IC50,nM,,79.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.079
,2994203,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cccc(Cl)c2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '22.56', 'le': '0.44', 'lle': '3.61', 'sei': '8.21'}",CHEMBL567785,,CHEMBL567785,7.10,0,http://www.openphacts.org/units/Nanomolar,856496,=,1,1,=,,IC50,nM,,79.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.079
,2994204,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cccc(Br)c2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '19.49', 'le': '0.43', 'lle': '3.40', 'sei': '8.09'}",CHEMBL566924,,CHEMBL566924,7.00,0,http://www.openphacts.org/units/Nanomolar,856372,=,1,1,=,,IC50,nM,,100.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.1
,2994205,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2ccc(F)cc2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '23.13', 'le': '0.43', 'lle': '3.92', 'sei': '7.97'}",CHEMBL567147,,CHEMBL567147,6.90,0,http://www.openphacts.org/units/Nanomolar,856391,=,1,1,=,,IC50,nM,,126.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.126
,2994206,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(Nc2nc(C#N)nc(NC3CCCC3)n2)c1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '23.44', 'le': '0.43', 'lle': '3.75', 'sei': '7.97'}",CHEMBL576648,,CHEMBL576648,6.90,0,http://www.openphacts.org/units/Nanomolar,856392,=,1,1,=,,IC50,nM,,126.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.126
,2994207,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2ccc(Br)cc2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '16.56', 'le': '0.37', 'lle': '2.35', 'sei': '6.88'}",CHEMBL566903,,CHEMBL566903,5.95,0,http://www.openphacts.org/units/Nanomolar,856420,=,1,1,=,,IC50,nM,,1122.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,1.122
,2994208,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cccc(-c3ccccc3)c2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '15.85', 'le': '0.29', 'lle': '1.14', 'sei': '6.53'}",CHEMBL566273,,CHEMBL566273,5.65,0,http://www.openphacts.org/units/Nanomolar,856428,=,1,1,=,,IC50,nM,,2239.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,2.239
Not Active,2994209,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cccc(C(F)(F)F)c2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,,CHEMBL579273,,CHEMBL579273,,0,,856429,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
,2994210,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cc(F)cc(F)c2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '22.76', 'le': '0.43', 'lle': '4.08', 'sei': '8.32'}",CHEMBL568171,,CHEMBL568171,7.20,0,http://www.openphacts.org/units/Nanomolar,856435,=,1,1,=,,IC50,nM,,63.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.063
,2994211,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cc(Cl)cc(Cl)c2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '18.33', 'le': '0.38', 'lle': '2.25', 'sei': '7.40'}",CHEMBL568172,,CHEMBL568172,6.40,0,http://www.openphacts.org/units/Nanomolar,856436,=,1,1,=,,IC50,nM,,398.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.398
,2994212,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(NCC(F)F)nc(Nc2cc(F)cc(F)c2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '24.35', 'le': '0.47', 'lle': '5.16', 'sei': '8.79'}",CHEMBL567340,,CHEMBL567340,7.60,0,http://www.openphacts.org/units/Nanomolar,856456,=,1,1,=,,IC50,nM,,25.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.025
,2994213,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,CCn1cnc2c(Nc3cc(F)cc(F)c3)nc(C#N)nc21,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '26.64', 'le': '0.50', 'lle': '5.26', 'sei': '10.07'}",CHEMBL567341,,CHEMBL567341,8.00,0,http://www.openphacts.org/units/Nanomolar,856457,=,1,1,=,,IC50,nM,,10.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.01
,2994214,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cc(F)cc(F)c2)c2ncn(CC(F)F)c2n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '23.45', 'le': '0.45', 'lle': '4.91', 'sei': '9.93'}",CHEMBL578159,,CHEMBL578159,7.89,0,http://www.openphacts.org/units/Nanomolar,856458,=,1,1,=,,IC50,nM,,13.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.013
,2994215,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cc(F)cc(F)c2)c2ncn(C3CCCC3)c2n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '22.76', 'le': '0.42', 'lle': '3.91', 'sei': '9.75'}",CHEMBL567142,,CHEMBL567142,7.75,0,http://www.openphacts.org/units/Nanomolar,856464,=,1,1,=,,IC50,nM,,18.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.018
,2994216,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,CCn1cnc2c(Nc3cccc(Cl)c3)nc(C#N)nc21,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '25.92', 'le': '0.50', 'lle': '4.63', 'sei': '9.75'}",CHEMBL577121,,CHEMBL577121,7.75,0,http://www.openphacts.org/units/Nanomolar,856465,=,1,1,=,,IC50,nM,,18.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.018
,2994217,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cccc(Cl)c2)c2ncn(C3CCCC3)c2n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '21.84', 'le': '0.42', 'lle': '3.19', 'sei': '9.31'}",CHEMBL578162,,CHEMBL578162,7.40,0,http://www.openphacts.org/units/Nanomolar,856497,=,1,1,=,,IC50,nM,,40.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.04
,2994218,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(NCC(F)F)c2ncn(-c3cc(F)cc(F)c3)c2n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '21.71', 'le': '0.42', 'lle': '4.66', 'sei': '9.19'}",CHEMBL567786,,CHEMBL567786,7.30,0,http://www.openphacts.org/units/Nanomolar,856498,=,1,1,=,,IC50,nM,,50.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.05
,2994219,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,CCNc1nc(C#N)nc2c1ncn2-c1cccc(Cl)c1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '24.10', 'le': '0.47', 'lle': '4.43', 'sei': '9.07'}",CHEMBL566904,,CHEMBL566904,7.20,0,http://www.openphacts.org/units/Nanomolar,856508,=,1,1,=,,IC50,nM,,63.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.063
,2994220,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(NCC(F)F)c2ncn(-c3cccc(Cl)c3)c2n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '21.36', 'le': '0.42', 'lle': '4.13', 'sei': '9.00'}",CHEMBL566905,,CHEMBL566905,7.15,0,http://www.openphacts.org/units/Nanomolar,856509,=,1,1,=,,IC50,nM,,71.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.071
,2994221,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,CCNc1nc(C#N)nc2c1ncn2-c1cc(F)cc(F)c1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '21.98', 'le': '0.41', 'lle': '4.20', 'sei': '8.31'}",CHEMBL567134,,CHEMBL567134,6.60,0,http://www.openphacts.org/units/Nanomolar,856373,=,1,1,=,,IC50,nM,,251.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.251
,2994222,[],CHEMBL1048801,Inhibition of Trypanosoma cruzi cruzain after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(NC2CCCC2)c2ncn(-c3cc(F)cc(F)c3)c2n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '19.10', 'le': '0.36', 'lle': '3.18', 'sei': '8.18'}",CHEMBL585873,,CHEMBL585873,6.50,0,http://www.openphacts.org/units/Nanomolar,856374,=,1,1,=,,IC50,nM,,316.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.316
,2994223,[],CHEMBL1048802,Inhibition of recombinant Trypanosoma cruzi cruzain after 5 mins by spectrofluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1nc(C#N)nc(N2CCCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '30.20', 'le': '0.57', 'lle': '5.92', 'sei': '9.40'}",CHEMBL571295,,CHEMBL571295,7.05,0,http://www.openphacts.org/units/Nanomolar,856403,=,1,1,=,,IC50,nM,,90.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.09
,2994224,[],CHEMBL1048802,Inhibition of recombinant Trypanosoma cruzi cruzain after 5 mins by spectrofluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(N)nc(N(c2ccccc2)c2ccccc2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '24.82', 'le': '0.44', 'lle': '4.35', 'sei': '7.80'}",CHEMBL577764,,CHEMBL577764,7.16,0,http://www.openphacts.org/units/Nanomolar,856390,=,1,1,=,,IC50,nM,,70.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.07
,2994225,[],CHEMBL1048802,Inhibition of recombinant Trypanosoma cruzi cruzain after 5 mins by spectrofluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cccc([N+](=O)[O-])c2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '27.66', 'le': '0.51', 'lle': '6.25', 'sei': '6.94'}",CHEMBL567783,,CHEMBL567783,9.00,0,http://www.openphacts.org/units/Nanomolar,856494,=,1,1,=,,IC50,nM,,1.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.001
,2994226,[],CHEMBL1048802,Inhibition of recombinant Trypanosoma cruzi cruzain after 5 mins by spectrofluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cccc(F)c2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '26.82', 'le': '0.50', 'lle': '5.02', 'sei': '9.25'}",CHEMBL567784,,CHEMBL567784,8.00,0,http://www.openphacts.org/units/Nanomolar,856495,=,1,1,=,,IC50,nM,,10.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.01
,2994227,[],CHEMBL1048802,Inhibition of recombinant Trypanosoma cruzi cruzain after 5 mins by spectrofluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cccc(Cl)c2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '27.64', 'le': '0.54', 'lle': '5.21', 'sei': '10.05'}",CHEMBL567785,,CHEMBL567785,8.70,0,http://www.openphacts.org/units/Nanomolar,856496,=,1,1,=,,IC50,nM,,2.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.002
,2994228,[],CHEMBL1048802,Inhibition of recombinant Trypanosoma cruzi cruzain after 5 mins by spectrofluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cccc(Br)c2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '24.22', 'le': '0.54', 'lle': '5.10', 'sei': '10.05'}",CHEMBL566924,,CHEMBL566924,8.70,0,http://www.openphacts.org/units/Nanomolar,856372,=,1,1,=,,IC50,nM,,2.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.002
,2994229,[],CHEMBL1048802,Inhibition of recombinant Trypanosoma cruzi cruzain after 5 mins by spectrofluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2ccc(F)cc2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '25.22', 'le': '0.47', 'lle': '4.54', 'sei': '8.69'}",CHEMBL567147,,CHEMBL567147,7.52,0,http://www.openphacts.org/units/Nanomolar,856391,=,1,1,=,,IC50,nM,,30.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.03
,2994230,[],CHEMBL1048802,Inhibition of recombinant Trypanosoma cruzi cruzain after 5 mins by spectrofluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(Nc2nc(C#N)nc(NC3CCCC3)n2)c1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '25.56', 'le': '0.47', 'lle': '4.37', 'sei': '8.69'}",CHEMBL576648,,CHEMBL576648,7.52,0,http://www.openphacts.org/units/Nanomolar,856392,=,1,1,=,,IC50,nM,,30.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.03
,2994231,[],CHEMBL1048802,Inhibition of recombinant Trypanosoma cruzi cruzain after 5 mins by spectrofluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2ccc(Br)cc2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '20.10', 'le': '0.45', 'lle': '3.62', 'sei': '8.35'}",CHEMBL566903,,CHEMBL566903,7.22,0,http://www.openphacts.org/units/Nanomolar,856420,=,1,1,=,,IC50,nM,,60.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.06
,2994232,[],CHEMBL1048802,Inhibition of recombinant Trypanosoma cruzi cruzain after 5 mins by spectrofluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cccc(-c3ccccc3)c2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '20.48', 'le': '0.37', 'lle': '2.79', 'sei': '8.44'}",CHEMBL566273,,CHEMBL566273,7.30,0,http://www.openphacts.org/units/Nanomolar,856428,=,1,1,=,,IC50,nM,,50.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.05
,2994233,[],CHEMBL1048802,Inhibition of recombinant Trypanosoma cruzi cruzain after 5 mins by spectrofluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cccc(C(F)(F)F)c2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '21.24', 'le': '0.40', 'lle': '3.54', 'sei': '8.55'}",CHEMBL579273,,CHEMBL579273,7.40,0,http://www.openphacts.org/units/Nanomolar,856429,=,1,1,=,,IC50,nM,,40.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.04
,2994234,[],CHEMBL1048802,Inhibition of recombinant Trypanosoma cruzi cruzain after 5 mins by spectrofluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cc(F)cc(F)c2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '26.55', 'le': '0.50', 'lle': '5.28', 'sei': '9.71'}",CHEMBL568171,,CHEMBL568171,8.40,0,http://www.openphacts.org/units/Nanomolar,856435,=,1,1,=,,IC50,nM,,4.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.004
,2994235,[],CHEMBL1048802,Inhibition of recombinant Trypanosoma cruzi cruzain after 5 mins by spectrofluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cc(Cl)cc(Cl)c2)nc(NC2CCCC2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '22.91', 'le': '0.48', 'lle': '3.85', 'sei': '9.25'}",CHEMBL568172,,CHEMBL568172,8.00,0,http://www.openphacts.org/units/Nanomolar,856436,=,1,1,=,,IC50,nM,,10.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.01
,2994236,[],CHEMBL1048802,Inhibition of recombinant Trypanosoma cruzi cruzain after 5 mins by spectrofluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(NCC(F)F)nc(Nc2cc(F)cc(F)c2)n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '28.82', 'le': '0.56', 'lle': '6.56', 'sei': '10.40'}",CHEMBL567340,,CHEMBL567340,9.00,0,http://www.openphacts.org/units/Nanomolar,856456,=,1,1,=,,IC50,nM,,1.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.001
,2994237,[],CHEMBL1048802,Inhibition of recombinant Trypanosoma cruzi cruzain after 5 mins by spectrofluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCn1cnc2c(Nc3cc(F)cc(F)c3)nc(C#N)nc21,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '32.30', 'le': '0.60', 'lle': '6.96', 'sei': '12.21'}",CHEMBL567341,,CHEMBL567341,9.70,0,http://www.openphacts.org/units/Nanomolar,856457,=,1,1,=,,IC50,nM,,0.2,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.0002
,2994238,[],CHEMBL1048802,Inhibition of recombinant Trypanosoma cruzi cruzain after 5 mins by spectrofluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCn1cnc2c(Nc3cccc(Cl)c3)nc(C#N)nc21,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '31.46', 'le': '0.61', 'lle': '6.29', 'sei': '11.83'}",CHEMBL577121,,CHEMBL577121,9.40,0,http://www.openphacts.org/units/Nanomolar,856465,=,1,1,=,,IC50,nM,,0.4,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.0004
,2994239,[],CHEMBL1048802,Inhibition of recombinant Trypanosoma cruzi cruzain after 5 mins by spectrofluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1nc(Nc2cccc(Cl)c2)c2ncn(C3CCCC3)c2n1,,,CHEMBL1156759,J. Med. Chem.,2010,"{'bei': '28.11', 'le': '0.54', 'lle': '5.31', 'sei': '11.99'}",CHEMBL578162,,CHEMBL578162,9.52,0,http://www.openphacts.org/units/Nanomolar,856497,=,1,1,=,,IC50,nM,,0.3,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.0003
,3231082,[],CHEMBL1109341,Inhibition of Trypanosoma cruzi cruzain after 5 mins,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,,,CHEMBL1154298,Bioorg. Med. Chem. Lett.,2009,"{'bei': '14.61', 'le': '0.28', 'lle': '4.74', 'sei': '8.50'}",CHEMBL91704,,CHEMBL91704,8.40,0,http://www.openphacts.org/units/Nanomolar,896475,=,1,1,=,,IC50,nM,,4.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.004
,3231083,[],CHEMBL1109341,Inhibition of Trypanosoma cruzi cruzain after 5 mins,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc(-c2ccccc2)sc1C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,,,CHEMBL1154298,Bioorg. Med. Chem. Lett.,2009,"{'bei': '9.95', 'le': '0.20', 'lle': '-0.84', 'sei': '6.57'}",CHEMBL1078675,,CHEMBL1078675,5.00,0,http://www.openphacts.org/units/Nanomolar,896565,=,1,1,=,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,3231084,[],CHEMBL1109341,Inhibition of Trypanosoma cruzi cruzain after 5 mins,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc(-c2cccnc2)sc1C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,,,CHEMBL1154298,Bioorg. Med. Chem. Lett.,2009,"{'bei': '11.32', 'le': '0.22', 'lle': '0.47', 'sei': '6.40'}",CHEMBL1078778,,CHEMBL1078778,5.70,0,http://www.openphacts.org/units/Nanomolar,896566,=,1,1,=,,IC50,nM,,2000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,2.0
